Name,Collection Month,Year,Tax Type,Amount,FIPS State,Numeric Month
Arizona,June,2019,Individual Income,464604973,04,06
Arizona,June,2019,Lodging,13625224,04,06
Arizona,June,2019,Motor Fuel,67228043,04,06
Arizona,June,2019,Tobacco,1540499,04,06
Arizona,June,2020,Alcoholic Beverage,2413406,04,06
Arizona,June,2020,Corporate Income,59229535,04,06
Arizona,June,2020,General Sales,484016245,04,06
Arizona,June,2020,Individual Income,492436579,04,06
Arizona,June,2020,Lodging,9868799,04,06
Arizona,June,2020,Motor Fuel,56205864,04,06
Arizona,June,2020,Tobacco,1921728,04,06
Arizona,June,2021,Alcoholic Beverage,3466309,04,06
Arizona,June,2021,Corporate Income,155943421,04,06
Arizona,June,2021,General Sales,596093369,04,06
Arizona,June,2021,Individual Income,749603545,04,06
Arizona,June,2021,Lodging,16881980,04,06
Arizona,June,2021,Motor Fuel,72132232,04,06
Arizona,June,2021,Tobacco,1542570,04,06
Arizona,March,2020,Alcoholic Beverage,3092205,04,03
Arizona,March,2020,Corporate Income,27064099,04,03
Arizona,March,2020,General Sales,429928535,04,03
Arizona,March,2020,Individual Income,106573741,04,03
Arizona,March,2020,Lodging,12275377,04,03
Arizona,March,2020,Motor Fuel,63069232,04,03
Arizona,March,2020,Tobacco,1872241,04,03
Arizona,March,2021,Alcoholic Beverage,2533181,04,03
Arizona,March,2021,Corporate Income,43256613,04,03
Arizona,March,2021,General Sales,477932616,04,03
Arizona,March,2021,Individual Income,23920430,04,03
Arizona,March,2021,Lodging,21700143,04,03
Arizona,March,2021,Motor Fuel,58759492,04,03
Arizona,March,2021,Tobacco,1487207,04,03
Arizona,May,2019,Alcoholic Beverage,3355621,04,05
Arizona,May,2019,Corporate Income,29857371,04,05
Arizona,May,2019,General Sales,432796272,04,05
Arizona,May,2019,Individual Income,349412717,04,05
Arizona,May,2019,Lodging,16014812,04,05
Arizona,May,2019,Motor Fuel,60501721,04,05
Arizona,May,2019,Tobacco,1766271,04,05
Arizona,May,2020,Alcoholic Beverage,3904753,04,05
Arizona,May,2020,Corporate Income,41760614,04,05
Arizona,May,2020,General Sales,393281967,04,05
Arizona,May,2020,Individual Income,684007277,04,05
Arizona,May,2020,Lodging,6625158,04,05
Arizona,May,2020,Motor Fuel,42603815,04,05
Arizona,May,2020,Tobacco,1379149,04,05
Arizona,May,2021,Alcoholic Beverage,4121708,04,05
Arizona,May,2021,Corporate Income,55545334,04,05
Arizona,May,2021,General Sales,551860931,04,05
Arizona,May,2021,Individual Income,812692108,04,05
Arizona,May,2021,Lodging,18433403,04,05
Arizona,May,2021,Motor Fuel,65366771,04,05
Arizona,May,2021,Tobacco,2182270,04,05
Arizona,November,2019,Alcoholic Beverage,3106761,04,11
Arizona,November,2019,Corporate Income,-6000119,04,11
Arizona,November,2019,General Sales,452255877,04,11
Arizona,November,2019,Individual Income,380667306,04,11
Arizona,November,2019,Lodging,16362282,04,11
Arizona,November,2019,Motor Fuel,64375731,04,11
Arizona,November,2019,Tobacco,1787251,04,11
Arizona,November,2020,Alcoholic Beverage,3481455,04,11
Arizona,November,2020,Corporate Income,7057150,04,11
Arizona,November,2020,General Sales,493411681,04,11
Arizona,November,2020,Individual Income,467871483,04,11
Arizona,November,2020,Lodging,11489291,04,11
Arizona,November,2020,Motor Fuel,63324167,04,11
Arizona,November,2020,Tobacco,1745242,04,11
Arizona,November,2021,Alcoholic Beverage,3391246,04,11
Arizona,November,2021,Corporate Income,19183396,04,11
Arizona,November,2021,General Sales,568692904,04,11
Arizona,November,2021,Individual Income,520721367,04,11
Arizona,November,2021,Lodging,20907532,04,11
Arizona,November,2021,Motor Fuel,64658238,04,11
Arizona,November,2021,Tobacco,1774847,04,11
Arizona,October,2019,Alcoholic Beverage,2942945,04,10
Arizona,October,2019,Corporate Income,60086515,04,10
Arizona,October,2019,General Sales,433768174,04,10
Arizona,October,2019,Individual Income,442761463,04,10
Arizona,October,2019,Lodging,17746941,04,10
Arizona,October,2019,Motor Fuel,64776745,04,10
Arizona,October,2019,Tobacco,1435051,04,10
Arizona,October,2020,Alcoholic Beverage,3198433,04,10
Arizona,October,2020,Corporate Income,33788032,04,10
Arizona,October,2020,General Sales,503178642,04,10
Arizona,October,2020,Individual Income,436598293,04,10
Arizona,October,2020,Lodging,13018714,04,10
Arizona,October,2020,Motor Fuel,62652923,04,10
Arizona,October,2020,Tobacco,1985591,04,10
Arizona,October,2021,Alcoholic Beverage,3494155,04,10
Arizona,October,2021,Corporate Income,69045633,04,10
Arizona,October,2021,General Sales,577665970,04,10
Arizona,October,2021,Individual Income,519601287,04,10
Arizona,October,2021,Lodging,22517595,04,10
Arizona,October,2021,Motor Fuel,66941031,04,10
Arizona,October,2021,Tobacco,1782419,04,10
Arizona,September,2019,Alcoholic Beverage,2953229,04,09
Arizona,September,2019,Corporate Income,121360799,04,09
Arizona,September,2019,General Sales,445214178,04,09
Arizona,September,2019,Individual Income,525626609,04,09
Arizona,September,2019,Lodging,14585434,04,09
Arizona,September,2019,Motor Fuel,68722037,04,09
Arizona,September,2019,Tobacco,1815306,04,09
Arizona,September,2020,Alcoholic Beverage,2560036,04,09
Arizona,September,2020,Corporate Income,106257480,04,09
Arizona,September,2020,General Sales,491063218,04,09
Arizona,September,2020,Individual Income,526499525,04,09
Arizona,September,2020,Lodging,11168136,04,09
Arizona,September,2020,Motor Fuel,64034111,04,09
Arizona,September,2020,Tobacco,1601714,04,09
Arizona,September,2021,Alcoholic Beverage,3804534,04,09
Arizona,September,2021,Corporate Income,183658637,04,09
Arizona,September,2021,General Sales,556934236,04,09
Arizona,September,2021,Individual Income,636170040,04,09
Arizona,September,2021,Lodging,17657785,04,09
Arizona,September,2021,Motor Fuel,65460528,04,09
Arizona,September,2021,Tobacco,1779845,04,09
Arkansas,April,2019,Alcoholic Beverage,5100000,05,04
Arkansas,April,2019,Corporate Income,114100000,05,04
Arkansas,April,2019,General Sales,247344000,05,04
Arkansas,April,2019,Individual Income,464100000,05,04
Arkansas,April,2019,Lodging,1464102,05,04
Arkansas,April,2019,Motor Fuel,40116042,05,04
Arkansas,April,2019,Tobacco,18200000,05,04
Arkansas,April,2020,Alcoholic Beverage,4800000,05,04
Arkansas,April,2020,Corporate Income,91100000,05,04
Arkansas,April,2020,General Sales,194500000,05,04
Arkansas,April,2020,Individual Income,279800000,05,04
Arkansas,April,2020,Lodging,502087,05,04
Arkansas,April,2020,Motor Fuel,44652838,05,04
Arkansas,April,2020,Tobacco,17800000,05,04
Arkansas,April,2021,Alcoholic Beverage,6000000,05,04
Arkansas,April,2021,Corporate Income,149200000,05,04
Arkansas,April,2021,General Sales,288800000,05,04
Arkansas,April,2021,Individual Income,371000000,05,04
Arkansas,April,2021,Lodging,1659318,05,04
Arkansas,April,2021,Motor Fuel,,05,04
Arkansas,April,2021,Tobacco,20900000,05,04
Arkansas,August,2019,Alcoholic Beverage,4800000,05,08
Arkansas,August,2019,Corporate Income,3300000,05,08
Arkansas,August,2019,General Sales,222700000,05,08
Arkansas,August,2019,Individual Income,218700000,05,08
Arkansas,August,2019,Lodging,1638464,05,08
Arkansas,August,2019,Motor Fuel,42437635,05,08
Arkansas,August,2019,Tobacco,19773000,05,08
Arkansas,August,2020,Alcoholic Beverage,5400000,05,08
Arkansas,August,2020,Corporate Income,2400000,05,08
Arkansas,August,2020,General Sales,236200000,05,08
Arkansas,August,2020,Individual Income,228000000,05,08
Arkansas,August,2020,Lodging,1500030,05,08
Arkansas,August,2020,Motor Fuel,46880472,05,08
Arkansas,August,2020,Tobacco,19500000,05,08
Arkansas,August,2021,Alcoholic Beverage,6600000,05,08
Arkansas,August,2021,Corporate Income,8200000,05,08
Arkansas,August,2021,General Sales,256500000,05,08
Arkansas,August,2021,Individual Income,254900000,05,08
Arkansas,August,2021,Lodging,1900167,05,08
Arkansas,August,2021,Motor Fuel,49959678,05,08
Arkansas,August,2021,Tobacco,19800000,05,08
Arkansas,December,2019,Alcoholic Beverage,4900000,05,12
Arkansas,December,2019,Corporate Income,67100000,05,12
Arkansas,December,2019,General Sales,225000000,05,12
Arkansas,December,2019,Individual Income,271400000,05,12
Arkansas,December,2019,Lodging,1068553,05,12
Arkansas,December,2019,Motor Fuel,38969365,05,12
Arkansas,December,2019,Tobacco,18600000,05,12
Arkansas,December,2020,Alcoholic Beverage,5300000,05,12
Arkansas,December,2020,Corporate Income,88100000,05,12
Arkansas,December,2020,General Sales,229700000,05,12
Arkansas,December,2020,Individual Income,231300000,05,12
Arkansas,December,2020,Lodging,850533,05,12
Arkansas,December,2020,Motor Fuel,47091981,05,12
Arkansas,December,2020,Tobacco,19900000,05,12
Arkansas,December,2021,Alcoholic Beverage,5400000,05,12
Arkansas,December,2021,Corporate Income,133700000,05,12
Arkansas,December,2021,General Sales,274700000,05,12
Arkansas,December,2021,Individual Income,264500000,05,12
Arkansas,December,2021,Lodging,,05,12
Arkansas,December,2021,Motor Fuel,50606669,05,12
Arkansas,December,2021,Tobacco,19300000,05,12
Arkansas,February,2020,Alcoholic Beverage,4200000,05,02
Arkansas,February,2020,Corporate Income,3600000,05,02
Arkansas,February,2020,General Sales,193100000,05,02
Arkansas,February,2020,Individual Income,166300000,05,02
Arkansas,February,2020,Lodging,1366314,05,02
Arkansas,February,2020,Motor Fuel,44722866,05,02
Arkansas,February,2020,Tobacco,15900000,05,02
Arkansas,February,2021,Alcoholic Beverage,4400000,05,02
Arkansas,February,2021,Corporate Income,-1400000,05,02
Arkansas,February,2021,General Sales,221800000,05,02
Arkansas,February,2021,Individual Income,237100000,05,02
Arkansas,February,2021,Lodging,925513,05,02
Arkansas,February,2021,Motor Fuel,42175287,05,02
Arkansas,February,2021,Tobacco,16200000,05,02
Arkansas,January,2020,Alcoholic Beverage,5300000,05,01
Arkansas,January,2020,Corporate Income,34300000,05,01
Arkansas,January,2020,General Sales,224400000,05,01
Arkansas,January,2020,Individual Income,357100000,05,01
Arkansas,January,2020,Lodging,933910,05,01
Arkansas,January,2020,Motor Fuel,45180655,05,01
Arkansas,January,2020,Tobacco,17500000,05,01
Arkansas,January,2021,Alcoholic Beverage,5600000,05,01
Arkansas,January,2021,Corporate Income,27500000,05,01
Arkansas,January,2021,General Sales,236900000,05,01
Arkansas,January,2021,Individual Income,394100000,05,01
Arkansas,January,2021,Lodging,899450,05,01
Arkansas,January,2021,Motor Fuel,46087917,05,01
Arkansas,January,2021,Tobacco,14900000,05,01
Arkansas,July,2019,Alcoholic Beverage,5900000,05,07
Arkansas,July,2019,Corporate Income,24400000,05,07
Arkansas,July,2019,General Sales,205800000,05,07
Arkansas,July,2019,Individual Income,223600000,05,07
Arkansas,July,2019,Lodging,1826427,05,07
Arkansas,July,2019,Motor Fuel,40024844,05,07
Arkansas,July,2019,Tobacco,20200000,05,07
Arkansas,July,2020,Alcoholic Beverage,6500000,05,07
Arkansas,July,2020,Corporate Income,50500000,05,07
Arkansas,July,2020,General Sales,236400000,05,07
Arkansas,July,2020,Individual Income,398300000,05,07
Arkansas,July,2020,Lodging,1575137,05,07
Arkansas,July,2020,Motor Fuel,45767052,05,07
Arkansas,July,2020,Tobacco,20200000,05,07
Arkansas,July,2021,Alcoholic Beverage,7100000,05,07
Arkansas,July,2021,Corporate Income,34200000,05,07
Arkansas,July,2021,General Sales,260100000,05,07
Arkansas,July,2021,Individual Income,220900000,05,07
Arkansas,July,2021,Lodging,2486867,05,07
Arkansas,July,2021,Motor Fuel,47893679,05,07
Arkansas,July,2021,Tobacco,18900000,05,07
Arkansas,June,2019,Alcoholic Beverage,7000000,05,06
Arkansas,June,2019,Corporate Income,71500000,05,06
Arkansas,June,2019,General Sales,251262500,05,06
Arkansas,June,2019,Individual Income,312600000,05,06
Arkansas,June,2019,Lodging,1892024,05,06
Arkansas,June,2019,Motor Fuel,40638507,05,06
Arkansas,June,2019,Tobacco,16800000,05,06
Arkansas,June,2020,Alcoholic Beverage,6100000,05,06
Arkansas,June,2020,Corporate Income,62300000,05,06
Arkansas,June,2020,General Sales,227400000,05,06
Arkansas,June,2020,Individual Income,272500000,05,06
Arkansas,June,2020,Lodging,1389496,05,06
Arkansas,June,2020,Motor Fuel,40663634,05,06
Arkansas,June,2020,Tobacco,19700000,05,06
Arkansas,June,2021,Alcoholic Beverage,7600000,05,06
Arkansas,June,2021,Corporate Income,68100000,05,06
Arkansas,June,2021,General Sales,256800000,05,06
Arkansas,June,2021,Individual Income,286800000,05,06
Arkansas,June,2021,Lodging,2321564,05,06
Arkansas,June,2021,Motor Fuel,49556216,05,06
Arkansas,June,2021,Tobacco,18300000,05,06
Arkansas,March,2020,Alcoholic Beverage,4400000,05,03
Arkansas,March,2020,Corporate Income,20600000,05,03
Arkansas,March,2020,General Sales,208000000,05,03
Arkansas,March,2020,Individual Income,133100000,05,03
Arkansas,March,2020,Lodging,824039,05,03
Arkansas,March,2020,Motor Fuel,42844347,05,03
Arkansas,March,2020,Tobacco,21100000,05,03
Arkansas,March,2021,Alcoholic Beverage,4600000,05,03
Arkansas,March,2021,Corporate Income,20100000,05,03
Arkansas,March,2021,General Sales,212700000,05,03
Arkansas,March,2021,Individual Income,144400000,05,03
Arkansas,March,2021,Lodging,1678932,05,03
Arkansas,March,2021,Motor Fuel,39690016,05,03
Arkansas,March,2021,Tobacco,18700000,05,03
Arkansas,May,2019,Alcoholic Beverage,6400000,05,05
Arkansas,May,2019,Corporate Income,15100000,05,05
Arkansas,May,2019,General Sales,264244000,05,05
Arkansas,May,2019,Individual Income,183600000,05,05
Arkansas,May,2019,Lodging,1634591,05,05
Arkansas,May,2019,Motor Fuel,40127411,05,05
Arkansas,May,2019,Tobacco,18100000,05,05
Arkansas,May,2020,Alcoholic Beverage,5400000,05,05
Arkansas,May,2020,Corporate Income,13900000,05,05
Arkansas,May,2020,General Sales,205700000,05,05
Arkansas,May,2020,Individual Income,189000000,05,05
Arkansas,May,2020,Lodging,890098,05,05
Arkansas,May,2020,Motor Fuel,37350997,05,05
Arkansas,May,2020,Tobacco,17900000,05,05
Arkansas,May,2021,Alcoholic Beverage,6800000,05,05
Arkansas,May,2021,Corporate Income,37800000,05,05
Arkansas,May,2021,General Sales,274200000,05,05
Arkansas,May,2021,Individual Income,389600000,05,05
Arkansas,May,2021,Lodging,1945111,05,05
Arkansas,May,2021,Motor Fuel,51079727,05,05
Arkansas,May,2021,Tobacco,19300000,05,05
Arkansas,November,2019,Alcoholic Beverage,5100000,05,11
Arkansas,November,2019,Corporate Income,-7100000,05,11
Arkansas,November,2019,General Sales,214000000,05,11
Arkansas,November,2019,Individual Income,226200000,05,11
Arkansas,November,2019,Lodging,1335293,05,11
Arkansas,November,2019,Motor Fuel,44055652,05,11
Arkansas,November,2019,Tobacco,17100000,05,11
Arkansas,November,2020,Alcoholic Beverage,5700000,05,11
Arkansas,November,2020,Corporate Income,-600000,05,11
Arkansas,November,2020,General Sales,219600000,05,11
Arkansas,November,2020,Individual Income,244700000,05,11
Arkansas,November,2020,Lodging,1038972,05,11
Arkansas,November,2020,Motor Fuel,46173616,05,11
Arkansas,November,2020,Tobacco,20000000,05,11
Arkansas,November,2021,Alcoholic Beverage,5500000,05,11
Arkansas,November,2021,Corporate Income,2900000,05,11
Arkansas,November,2021,General Sales,251400000,05,11
Arkansas,November,2021,Individual Income,248900000,05,11
Arkansas,November,2021,Lodging,1590396,05,11
Arkansas,November,2021,Motor Fuel,47512678,05,11
Arkansas,November,2021,Tobacco,18600000,05,11
Arkansas,October,2019,Alcoholic Beverage,4900000,05,10
Arkansas,October,2019,Corporate Income,32400000,05,10
Arkansas,October,2019,General Sales,213600000,05,10
Arkansas,October,2019,Individual Income,245200000,05,10
Arkansas,October,2019,Lodging,1675195,05,10
Arkansas,October,2019,Motor Fuel,41512851,05,10
Arkansas,October,2019,Tobacco,18200000,05,10
Arkansas,October,2020,Alcoholic Beverage,5300000,05,10
Arkansas,October,2020,Corporate Income,23200000,05,10
Arkansas,October,2020,General Sales,239200000,05,10
Arkansas,October,2020,Individual Income,244400000,05,10
Arkansas,October,2020,Lodging,1411534,05,10
Arkansas,October,2020,Motor Fuel,46068329,05,10
Arkansas,October,2020,Tobacco,18100000,05,10
Arkansas,October,2021,Alcoholic Beverage,5800000,05,10
Arkansas,October,2021,Corporate Income,33300000,05,10
Arkansas,October,2021,General Sales,253700000,05,10
Arkansas,October,2021,Individual Income,284600000,05,10
Arkansas,October,2021,Lodging,1926655,05,10
Arkansas,October,2021,Motor Fuel,49205863,05,10
Arkansas,October,2021,Tobacco,18900000,05,10
Arkansas,September,2019,Alcoholic Beverage,5000000,05,09
Arkansas,September,2019,Corporate Income,86700000,05,09
Arkansas,September,2019,General Sales,209500000,05,09
Arkansas,September,2019,Individual Income,332100000,05,09
Arkansas,September,2019,Lodging,1575833,05,09
Arkansas,September,2019,Motor Fuel,40889534,05,09
Arkansas,September,2019,Tobacco,16600000,05,09
Arkansas,September,2020,Alcoholic Beverage,5600000,05,09
Arkansas,September,2020,Corporate Income,75400000,05,09
Arkansas,September,2020,General Sales,231200000,05,09
Arkansas,September,2020,Individual Income,306400000,05,09
Arkansas,September,2020,Lodging,1328064,05,09
Arkansas,September,2020,Motor Fuel,46665466,05,09
Arkansas,September,2020,Tobacco,18800000,05,09
Arkansas,September,2021,Alcoholic Beverage,5200000,05,09
Arkansas,September,2021,Corporate Income,65400000,05,09
Arkansas,September,2021,General Sales,235700000,05,09
Arkansas,September,2021,Individual Income,249900000,05,09
Arkansas,September,2021,Lodging,1836368,05,09
Arkansas,September,2021,Motor Fuel,49236373,05,09
Arkansas,September,2021,Tobacco,16300000,05,09
California,April,2019,Alcoholic Beverage,22204000,06,04
California,April,2019,Corporate Income,3466010000,06,04
California,April,2019,General Sales,1517136000,06,04
California,April,2019,Individual Income,19458546000,06,04
California,April,2019,Lodging,,06,04
California,April,2019,Motor Fuel,496996000,06,04
California,April,2019,Tobacco,168759000,06,04
California,April,2020,Alcoholic Beverage,31425000,06,04
California,April,2020,Corporate Income,937953000,06,04
California,April,2020,General Sales,1470162000,06,04
California,April,2020,Individual Income,5323386000,06,04
California,April,2020,Lodging,,06,04
California,April,2020,Motor Fuel,548318000,06,04
California,April,2020,Tobacco,207070000,06,04
California,April,2021,Alcoholic Beverage,37942000,06,04
California,April,2021,Corporate Income,5097572000,06,04
California,April,2021,General Sales,2199854000,06,04
California,April,2021,Individual Income,13979824000,06,04
California,April,2021,Lodging,,06,04
California,April,2021,Motor Fuel,615441000,06,04
California,April,2021,Tobacco,171310000,06,04
California,August,2019,Alcoholic Beverage,35869000,06,08
California,August,2019,Corporate Income,278978000,06,08
